Storrie Severity,Chips Severity,plot num,plot,Spp,dist,azim,dbh,snag_stump  diam,per live crown,snag class,fire hist,live emer ht
2,1,6,2.1.6,PSME,,,,52,,STUMP,U,
2,1,6,2.1.6,QUKE,,,,22,,STUMP,KS,
2,1,6,2.1.6,QUKE,5.8,66,,0,,,KSSC,
2,1,6,2.1.6,QUKE,10.5,222,,0,,,KSSC,
2,1,6,2.1.6,QUKE,11,228,,0,,,KSSC,
2,1,6,2.1.6,QUKE,11.1,210,,0,,,KSSC,
2,1,6,2.1.6,QUKE,8,190,42.8,0,35,,SSSC,
2,2,1,2.2.1,ABCO,1.4,115,,9,,,SSKC,2.5
2,2,1,2.2.1,ABCO,2.2,202,47.4,0,40,,SSSC,
2,2,1,2.2.1,ABCO,3,123,25.1,0,45,,SSSC,
2,2,1,2.2.1,ABCO,7,282,26,0,15,,SSSC,
2,2,1,2.2.1,ABCO,10.7,306,24,0,25,,SSSC,
2,2,1,2.2.1,ABCO,11.2,279,27.2,0,20,,SSSC,
2,2,1,2.2.1,ABCO,11.2,324,12,0,45,,SSSC,
2,2,1,2.2.1,ABCO,6.2,309,,7.2,,3,U,
2,2,1,2.2.1,ABCO,7.8,20,,15,,3,U,
2,2,1,2.2.1,ABCO,2.8,17,,18,,3,U,
2,2,1,2.2.1,ABCO,,,,18,,STUMP,U,
2,2,1,2.2.1,ABCO,5.6,36,,21.6,,3,U,
2,2,1,2.2.1,PSME,3.3,59,47,0,,4,SSKC,
2,2,1,2.2.1,PSME,4.7,283,23.7,0,,3,SSKC,
2,2,1,2.2.1,PSME,5.4,74,,10,,3,SSKC,
2,2,1,2.2.1,PSME,11.8,198,,20,,3,SSKC,
2,2,1,2.2.1,PSME,6.9,187,,22.4,,3,SSKC,
2,2,1,2.2.1,PSME,9.4,262,,22.5,,3,SSKC,
2,2,1,2.2.1,PSME,10.9,228,,32,,3,SSKC,
2,2,1,2.2.1,PSME,3.9,321,41.7,0,35,,SSSC,
2,2,1,2.2.1,PSME,4.7,293,43.7,0,30,,SSSC,
2,2,1,2.2.1,PSME,5.2,153,17.5,0,20,,SSSC,
2,2,1,2.2.1,PSME,5.3,294,37.4,0,30,,SSSC,
2,2,1,2.2.1,PSME,6.2,36,25.5,0,35,,SSSC,
2,2,1,2.2.1,PSME,6.4,238,24,0,15,,SSSC,
2,2,1,2.2.1,PSME,8,40,22.8,0,30,,SSSC,
2,2,1,2.2.1,PSME,8,54,40,0,35,,SSSC,
2,2,1,2.2.1,PSME,8,83,17.5,0,60,,SSSC,
2,2,1,2.2.1,PSME,8.6,194,33,0,20,,SSSC,
2,2,1,2.2.1,PSME,9.6,240,24,0,10,,SSSC,
2,2,1,2.2.1,PSME,9.9,54,52.9,0,50,,SSSC,
2,2,1,2.2.1,PSME,10,230,33.7,0,15,,SSSC,
2,2,1,2.2.1,PSME,10.5,164,34.9,0,40,,SSSC,
2,2,1,2.2.1,PSME,10.9,206,31.3,0,30,,SSSC,
2,2,1,2.2.1,PSME,3.4,56,,12.8,25,,SSSC,
2,2,1,2.2.1,PSME,1.9,327,,17.5,,3,U,
2,2,1,2.2.1,PSME,0.7,290,,27.6,,3,U,
2,2,1,2.2.1,QUKE,4.2,156,40.3,0,20,,SSSC,
2,2,1,2.2.1,QUKE,5.4,59,41.3,0,20,,SSSC,
2,2,1,2.2.1,QUKE,5.6,62,48.5,0,25,,SSSC,
2,2,1,2.2.1,QUKE,6.1,221,48.5,0,15,,SSSC,
2,2,1,2.2.1,QUKE,6.3,137,20.9,0,20,,SSSC,
2,2,1,2.2.1,QUKE,6.9,59,50.4,0,20,,SSSC,
2,2,1,2.2.1,QUKE,6.9,221,46.8,0,15,,SSSC,
2,2,1,2.2.1,QUKE,7.3,137,19.1,0,20,,SSSC,
2,2,1,2.2.1,QUKE,7.3,261,38.3,0,15,,SSSC,
2,2,1,2.2.1,QUKE,7.9,74,43.5,0,30,,SSSC,
2,2,1,2.2.1,QUKE,8.4,330,14,0,5,,SSSC,
2,2,1,2.2.1,QUKE,8.8,63,49.2,0,35,,SSSC,
2,2,1,2.2.1,QUKE,9.3,177,43.5,0,15,,SSSC,
2,2,1,2.2.1,QUKE,9.4,334,23.8,0,20,,SSSC,
2,2,1,2.2.1,QUKE,9.7,332,17.2,0,10,,SSSC,
2,2,1,2.2.1,QUKE,9.8,162,19,0,10,,SSSC,
2,2,1,2.2.1,QUKE,9.9,354,18.5,0,10,,SSSC,
2,2,1,2.2.1,QUKE,10,166,24.4,0,20,,SSSC,
2,2,1,2.2.1,QUKE,10.3,188,39.9,0,20,,SSSC,
2,2,1,2.2.1,QUKE,10.8,48,16.3,0,10,,SSSC,
2,2,1,2.2.1,QUKE,11,345,17.9,0,15,,SSSC,
2,2,1,2.2.1,QUKE,11.1,351,22.7,0,30,,SSSC,
2,2,1,2.2.1,QUKE,10.6,321,,10.5,,5,U,
2,2,1,2.2.1,QUKE,4,120,,12,,5,U,
2,2,1,2.2.1,QUKE,7,120,,13,,5,U,
2,2,1,2.2.1,QUKE,7.1,149,,14.5,,5,U,
2,2,1,2.2.1,QUKE,9.7,330,,15,,7,U,
2,2,1,2.2.1,QUKE,9.4,138,,17.2,,4,U,
2,2,1,2.2.1,QUKE,11.5,309,,17.8,,4,U,
2,2,1,2.2.1,QUKE,10.2,319,,20.1,,4,U,
2,2,1,2.2.1,QUKE,4,119,,20.2,,4,U,
2,2,1,2.2.1,QUKE,10.5,164,,25.2,,4,U,
2,2,1,2.2.1,QUKE,2.4,63,,26.1,,4,U,
2,2,1,2.2.1,QUKE,4.6,191,,41.3,,4,U,2
2,2,1,2.2.1,QUKE,,,,48,,STUMP,U,
2,2,1,2.2.1,QUKE,2.9,300,,67,,4,U,
2,2,2,2.2.2,ABCO,4.9,23,,5,,3,KS,
2,2,2,2.2.2,ABCO,11.5,212,,15,,3,KS,
2,2,2,2.2.2,ABCO,4.1,182,,4,,3,SSKC,
2,2,2,2.2.2,ABCO,13.8,190,,4.5,,3,SSKC,
2,2,2,2.2.2,ABCO,14.1,172,,4.5,,3,SSKC,
2,2,2,2.2.2,ABCO,10.2,43,,5.4,,3,SSKC,
2,2,2,2.2.2,ABCO,9.5,36,,7,,3,SSKC,
2,2,2,2.2.2,ABCO,11.4,50,,7.4,,3,SSKC,
2,2,2,2.2.2,ABCO,6.4,197,,10,,3,SSKC,
2,2,2,2.2.2,ABCO,10.7,211,,10,,3,SSKC,
2,2,2,2.2.2,ABCO,12.7,43,,10.5,,3,SSKC,
2,2,2,2.2.2,ABCO,15.9,65,,16.2,,3,SSKC,
2,2,2,2.2.2,ABCO,11.5,116,,17.8,,3,SSKC,
2,2,2,2.2.2,ABCO,13.5,109,,18,,3,SSKC,
2,2,2,2.2.2,ABCO,16,108,,24,,3,SSKC,
2,2,2,2.2.2,ABCO,16.1,106,,26,,3,SSKC,
2,2,2,2.2.2,ABCO,12.5,95,,30,,3,SSKC,
2,2,2,2.2.2,ABCO,2,190,20.1,0,35,,SSSC,
2,2,2,2.2.2,ABCO,4.4,37,5,0,25,,SSSC,
2,2,2,2.2.2,ABCO,4.8,89,25,0,10,,SSSC,
2,2,2,2.2.2,ABCO,5.3,72,27,0,20,,SSSC,
2,2,2,2.2.2,ABCO,7,12,19.2,0,5,,SSSC,
2,2,2,2.2.2,ABCO,8.7,1.9,30.3,0,25,,SSSC,
2,2,2,2.2.2,ABCO,9,324,44.8,0,30,,SSSC,
2,2,2,2.2.2,ABCO,9.3,21,29.5,0,20,,SSSC,
2,2,2,2.2.2,ABCO,10.7,211,43.3,0,15,,SSSC,
2,2,2,2.2.2,ABCO,10.7,120,39.2,0,30,,SSSC,
2,2,2,2.2.2,ABCO,11.7,287,55.5,0,50,,SSSC,
2,2,2,2.2.2,ABCO,11.7,103,27,0,25,,SSSC,
2,2,2,2.2.2,ABCO,12.4,248,53.5,0,35,,SSSC,
2,2,2,2.2.2,ABCO,12.4,136,45.2,0,25,,SSSC,
2,2,2,2.2.2,ABCO,13,60,24,0,20,,SSSC,
2,2,2,2.2.2,ABCO,13.9,180,20.1,0,35,,SSSC,
2,2,2,2.2.2,ABCO,14.2,21,42.2,0,35,,SSSC,
2,2,2,2.2.2,ABCO,14.2,180,10,0,5,,SSSC,
2,2,2,2.2.2,ABCO,14.5,65,39,0,25,,SSSC,
2,2,2,2.2.2,ABCO,15,257,18.7,0,30,,SSSC,
2,2,2,2.2.2,ABCO,15.2,222,27.3,0,20,,SSSC,
2,2,2,2.2.2,ABCO,15.9,124,26.5,0,40,,SSSC,
2,2,2,2.2.2,ABCO,16.3,223,26.8,0,15,,SSSC,
2,2,2,2.2.2,ABCO,16.4,101,35.6,0,25,,SSSC,
2,2,2,2.2.2,ABCO,16.8,269,26.2,0,30,,SSSC,
2,2,2,2.2.2,PILA,9.7,139,26.2,0,30,,SSSC,
2,2,2,2.2.2,QUKE,11.7,60,,9.2,,6,KS,
2,2,2,2.2.2,QUKE,5.4,104,,10.2,,6,KS,
2,2,2,2.2.2,QUKE,5.1,147,,10.5,,6,KS,
2,2,2,2.2.2,QUKE,5.5,91,,11.5,,5,KS,
2,2,2,2.2.2,QUKE,13.5,312,,11.5,,5,KS,
2,2,2,2.2.2,QUKE,14.8,170,,11.8,,5,KS,
2,2,2,2.2.2,QUKE,6.7,98,,12.2,,5,KS,
2,2,2,2.2.2,QUKE,4.5,20,,12.4,,5,KS,
2,2,2,2.2.2,QUKE,4.4,18,,12.5,,5,KS,
2,2,2,2.2.2,QUKE,9.5,56,,13,,6,KS,
2,2,2,2.2.2,QUKE,12,104,,13.3,,5,KS,
2,2,2,2.2.2,QUKE,12.1,101,,13.3,,5,KS,
2,2,2,2.2.2,QUKE,5.3,89,,14,,5,KS,
2,2,2,2.2.2,QUKE,9.5,24,,14,,5,KS,
2,2,2,2.2.2,QUKE,16.1,9,,14.7,,5,KS,
2,2,2,2.2.2,QUKE,5.5,147,,17.1,,4,KS,
2,2,2,2.2.2,QUKE,8.9,32,,17.5,,4,KS,
2,2,2,2.2.2,QUKE,9.7,112,,18,,4,KS,
2,2,2,2.2.2,QUKE,15.1,235,,18,,,KS,
2,2,2,2.2.2,QUKE,13.5,112,,18.5,,5,KS,
2,2,2,2.2.2,QUKE,8.8,184,,19.3,,4,KS,
2,2,2,2.2.2,QUKE,12.5,98,,19.3,,5,KS,
2,2,2,2.2.2,QUKE,13.3,96,,19.3,,5,KS,
2,2,2,2.2.2,QUKE,10.8,319,,22,,4BT,KS,
2,2,2,2.2.2,QUKE,13.7,233,,25,,5,KS,
2,2,2,2.2.2,QUKE,5.7,178,,11.6,,4,KC,
2,2,2,2.2.2,QUKE,12,120,,16.8,,3,KC,
2,2,2,2.2.2,QUKE,13.9,124,,17.8,,4,KC,
2,2,2,2.2.2,QUKE,14.1,196,,18,,5,KC,
2,2,2,2.2.2,QUKE,10,58,,21,,4,KC,
2,2,2,2.2.2,QUKE,6,105,,23,,3,KC,
2,2,2,2.2.2,QUKE,6.8,108,,24.3,,4,KC,
2,2,2,2.2.2,QUKE,8.2,109,,24.5,,4,KC,
2,2,2,2.2.2,QUKE,13.7,118,,26.5,,4,KC,
2,2,2,2.2.2,QUKE,13.9,99,,29.3,,4,SSKC,2.2
2,2,2,2.2.2,QUKE,13.2,122,,29.9,,3,KC,
2,2,2,2.2.2,QUKE,11.3,68,,30.3,,4,KC,
2,2,2,2.2.2,QUKE,13.2,115,,32.2,,3,KC,
2,2,2,2.2.2,QUKE,13.3,283,,33,,,KC,
2,2,2,2.2.2,QUKE,12.1,208,,34,,3,KC,
2,2,2,2.2.2,QUKE,14.5,118,,35.2,,3,KC,
2,2,2,2.2.2,QUKE,13.1,104,,39.3,,4,KC,
2,2,2,2.2.2,QUKE,11.5,210,,40,,3,KC,
2,2,2,2.2.2,QUKE,4.5,37,22.3,0,35,,SSSC,
2,2,2,2.2.2,QUKE,4.8,357,22.7,0,30, ,SSSC,
2,2,2,2.2.2,QUKE,4.8,176,17.1,0,40,,SSSC,
2,2,2,2.2.2,QUKE,5.1,90,17.2,0,5,,SSSC,
2,2,2,2.2.2,QUKE,5.4,103,19,0,20,,SSSC,
2,2,2,2.2.2,QUKE,5.5,95,22,0,5,,SSSC,
2,2,2,2.2.2,QUKE,5.5,107,17.9,0,10,,SSSC,
2,2,2,2.2.2,QUKE,5.5,143,21.5,0,30,,SSSC,
2,2,2,2.2.2,QUKE,5.7,8,17.5,0,20,,SSSC,
2,2,2,2.2.2,QUKE,5.7,18,22.7,0,40,,SSSC,
2,2,2,2.2.2,QUKE,5.8,178,20.5,0,40,,SSSC,
2,2,2,2.2.2,QUKE,6.5,166,20.5,0,30,,SSSC,
2,2,2,2.2.2,QUKE,6.7,98,25.3,0,15,,SSSC,
2,2,2,2.2.2,QUKE,6.8,92,26.6,0,15,,SSSC,
2,2,2,2.2.2,QUKE,8.2,193,24.1,0,20,,SSSC,
2,2,2,2.2.2,QUKE,8.6,33,18.4,0,15,,SSSC,
2,2,2,2.2.2,QUKE,8.9,36,21.3,0,20,,SSSC,
2,2,2,2.2.2,QUKE,9.1,192,23.3,0,5,,SSSC,
2,2,2,2.2.2,QUKE,9.2,24,27,0,20,,SSSC,
2,2,2,2.2.2,QUKE,9.5,314,40.3,0,25,,SSSC,
2,2,2,2.2.2,QUKE,9.5,35,23.7,0,25,,SSSC,
2,2,2,2.2.2,QUKE,9.9,53,19.9,0,35,,SSSC,
2,2,2,2.2.2,QUKE,9.9,188,26,0,15,,SSSC,
2,2,2,2.2.2,QUKE,10,298,32.1,0,30,,SSSC,
2,2,2,2.2.2,QUKE,10,20,24.5,0,35,,SSSC,
2,2,2,2.2.2,QUKE,10,57,22.6,0,20,,SSSC,
2,2,2,2.2.2,QUKE,10.1,330,37.9,0,30,,SSSC,
2,2,2,2.2.2,QUKE,10.3,24,27,0,30,,SSSC,
2,2,2,2.2.2,QUKE,10.6,210,29.8,0,20,,SSSC,
2,2,2,2.2.2,QUKE,10.8,24,21.8,0,20,,SSSC,
2,2,2,2.2.2,QUKE,11.1,317,27.8,0,20,,SSSC,
2,2,2,2.2.2,QUKE,11.8,64,25.8,0,25,,SSSC,
2,2,2,2.2.2,QUKE,11.9,68,25.5,0,20,,SSSC,
2,2,2,2.2.2,QUKE,12,19,22.7,0,20,,SSSC,
2,2,2,2.2.2,QUKE,12,23,18.3,0,20,,SSSC,
2,2,2,2.2.2,QUKE,12.1,194,23.7,0,15,,SSSC,
2,2,2,2.2.2,QUKE,12.2,301,17.7,0,10,,SSSC,
2,2,2,2.2.2,QUKE,12.2,170,21.8,0,15,,SSSC,
2,2,2,2.2.2,QUKE,12.3,69,24.7,0,10,,SSSC,
2,2,2,2.2.2,QUKE,12.4,27,23.3,0,30,,SSSC,
2,2,2,2.2.2,QUKE,12.6,303,23.4,0,40,,SSSC,
2,2,2,2.2.2,QUKE,13,233,30,0,15,,SSSC,
2,2,2,2.2.2,QUKE,13.1,281,26.4,0,20,,SSSC,
2,2,2,2.2.2,QUKE,13.1,238,35.7,0,20,,SSSC,
2,2,2,2.2.2,QUKE,13.5,320,29.1,0,40,,SSSC,
2,2,2,2.2.2,QUKE,13.7,65,30.5,0,25,,SSSC,
2,2,2,2.2.2,QUKE,13.7,172,31.4,0,30,,SSSC,
2,2,2,2.2.2,QUKE,14,310,21.7,0,5,,SSSC,
2,2,2,2.2.2,QUKE,14.2,166,28.6,0,20,,SSSC,
2,2,2,2.2.2,QUKE,14.6,173,26.8,0,60,,SSSC,
2,2,2,2.2.2,QUKE,14.8,168,21.9,0,60,,SSSC,
2,2,2,2.2.2,QUKE,15.1,234,28,0,5,,SSSC,
2,2,2,2.2.2,QUKE,15.3,35,17.9,0,25,,SSSC,
2,2,2,2.2.2,QUKE,15.3,168,33.4,0,40,,SSSC,
2,2,2,2.2.2,QUKE,15.5,36,24.7,0,35,,SSSC,
2,2,2,2.2.2,QUKE,15.7,243,23.4,0,10,,SSSC,
2,2,2,2.2.2,QUKE,16.3,259,25.5,0,20,,SSSC,
2,2,2,2.2.2,QUKE,16.5,343,30.3,0,25,,SSSC,
2,2,2,2.2.2,QUKE,18.8,205,27.9,0,15,,SSSC,
2,2,2,2.2.2,QUKE,14.9,264,,28.4,,,SSSC,
2,2,3,2.2.3,ABCO,7.7,74,10.6,0,65,,SSSC,1.6
2,2,3,2.2.3,ABCO,8.8,33,26.4,0,70,,SSSC,
2,2,3,2.2.3,ABCO,8.8,67,15.5,0,75,,SSSC,
2,2,3,2.2.3,ABCO,9,79,17,0,60,,SSSC,
2,2,3,2.2.3,ABCO,10.9,248,80.2,0,60,,SSSC,
2,2,3,2.2.3,ABCO,11.8,296,32.2,0,50,,SSSC,
2,2,3,2.2.3,ABCO,,,,18,,STUMP,U,
2,2,3,2.2.3,ABCO,,,,18,,STUMP,U,
2,2,3,2.2.3,ABCO,,,,24,,STUMP,U,
2,2,3,2.2.3,ABCO,7.3,4,,26.7,,6,U,
2,2,3,2.2.3,ABCO,8.4,72,,28.7,,4,U,
2,2,3,2.2.3,ABCO,,,,32,,STUMP,U,
2,2,3,2.2.3,ABCO,,,,32,,STUMP,U,
2,2,3,2.2.3,ABCO,,,,47,,STUMP,U,
2,2,3,2.2.3,CADE,4.2,323,56.5,0,50,,SSSC,
2,2,3,2.2.3,CADE,4.9,4,29.1,0,25,,SSSC,
2,2,3,2.2.3,CADE,11.1,175,25.2,0,40,,SSSC,
2,2,3,2.2.3,PILA,4.4,29,54.5,0,65,,SSSC,
2,2,3,2.2.3,PILA,5.8,350,52,0,50, ,SSSC,
2,2,3,2.2.3,PSME,11.1,254,4.1,0,80,,SC,
2,2,3,2.2.3,PSME,,,,148,,STUMP,U,
2,2,3,2.2.3,PSME,,,,181,,STUMP,U,
2,2,3,2.2.3,QUKE,11.4,192,,25.2,,4,KC,
2,2,3,2.2.3,QUKE,11.9,192,31.9,0,30,,SSSC,1.7
2,2,3,2.2.3,QUKE,7.2,72,24.6,0,,,SSSC,
2,2,3,2.2.3,QUKE,7.4,175,34.5,0,40,,SSSC,
2,2,4,2.2.4,ABCO,8.7,42,43.2,0,45,,SSSC,2
2,2,4,2.2.4,ABCO,9.4,132,28.8,0,20,,SSSC,2.5
2,2,4,2.2.4,ABCO,11.1,237,21,0,25,,SSSC,3.3
2,2,4,2.2.4,ABCO,5.1,247,41.9,0,35,,SSSC,
2,2,4,2.2.4,ABCO,8.3,204,23.5,0,20,,SSSC,
2,2,4,2.2.4,ABCO,8.9,65,51.5,0,45,,SSSC,
2,2,4,2.2.4,ABCO,6.9,254,,9.3,,3,U,
2,2,4,2.2.4,PSME,7.6,253,31,0,35,,SSSC,2.4
2,2,4,2.2.4,PSME,7.1,283,58,0,50,,SSSC,
2,2,4,2.2.4,PSME,11.7,143,34.8,0,25,,SSSC,
2,2,4,2.2.4,QUKE,9.9,94,23.6,0,35,,SSSC,0.7
2,2,4,2.2.4,QUKE,1.5,303,14,0,40,,SSSC,
2,2,4,2.2.4,QUKE,1.7,318,13.2,0,10,,SSSC,
2,2,4,2.2.4,QUKE,2.4,248,19.6,0,35,,SSSC,
2,2,4,2.2.4,QUKE,2.7,248,22,0,20,,SSSC,
2,2,4,2.2.4,QUKE,3.5,135,16.8,0,5,,SSSC,
2,2,4,2.2.4,QUKE,4.4,135,16.2,0,10,,SSSC,
2,2,4,2.2.4,QUKE,5.1,318,38.2,0,40,,SSSC,
2,2,4,2.2.4,QUKE,5.4,60,15.8,0,25,,SSSC,
2,2,4,2.2.4,QUKE,6.1,58,22,0,30,,SSSC,
2,2,4,2.2.4,QUKE,6.3,32,15.8,0,5,,SSSC,
2,2,4,2.2.4,QUKE,6.4,264,23.2,0,10,,SSSC,
2,2,4,2.2.4,QUKE,6.5,359,15,0,15,,SSSC,
2,2,4,2.2.4,QUKE,6.5,280,21.2,0,30,,SSSC,
2,2,4,2.2.4,QUKE,6.7,32,15.2,0,25,,SSSC,
2,2,4,2.2.4,QUKE,6.8,258,21,0,25,,SSSC,
2,2,4,2.2.4,QUKE,7.1,14,9.3,0,10, ,SSSC,
2,2,4,2.2.4,QUKE,7.1,85,18.4,0,15,,SSSC,
2,2,4,2.2.4,QUKE,7.1,105,14.4,0,5,,SSSC,
2,2,4,2.2.4,QUKE,7.2,102,21,0,40,,SSSC,
2,2,4,2.2.4,QUKE,7.4,32,13.1,0,20,,SSSC,
2,2,4,2.2.4,QUKE,7.8,209,20.7,0,10,,SSSC,
2,2,4,2.2.4,QUKE,8.5,96,28.1,0,40,,SSSC,
2,2,4,2.2.4,QUKE,8.6,36,17.8,0,5,,SSSC,
2,2,4,2.2.4,QUKE,8.9,149,23.2,0,10,,SSSC,
2,2,4,2.2.4,QUKE,9.2,84,22.2,0,35,,SSSC,
2,2,4,2.2.4,QUKE,9.2,125,17.2,0,5,,SSSC,
2,2,4,2.2.4,QUKE,9.3,149,22.3,0,10,,SSSC,
2,2,4,2.2.4,QUKE,9.5,94,30,0,30,,SSSC,
2,2,4,2.2.4,QUKE,10.1,206,23.5,0,5,,SSSC,
2,2,4,2.2.4,QUKE,10.5,132,20.3,0,30,,SSSC,
2,2,4,2.2.4,QUKE,11.2,237,18.7,0,25,,SSSC,
2,2,4,2.2.4,QUKE,11.4,252,13.7,0,5,,SSSC,
2,2,4,2.2.4,QUKE,11.5,239,17.9,0,20,,SSSC,
2,2,4,2.2.4,QUKE,8.4,29,20.5,0,25,,U,
2,2,4,2.2.4,QUKE,8.4,90,16.5,0,,4,U,
2,2,4,2.2.4,QUKE,9.6,208,,12,,7,U,1.9
2,2,4,2.2.4,QUKE,8.6,147,,12,,5,U,
2,2,4,2.2.4,QUKE,7.4,223,,14,,4,U,
2,2,4,2.2.4,QUKE,,,,16,,STUMP,U,
2,2,4,2.2.4,QUKE,5.9,99,,17,,4,U,
2,2,4,2.2.4,QUKE,7.9,65,,18,,5,U,
2,2,4,2.2.4,QUKE,7.4,223,,18.2,,4,U,
2,2,4,2.2.4,QUKE,7.8,220,,18.4,,4,U,1.75
2,2,4,2.2.4,QUKE,,,,19,,STUMP,U,
2,2,4,2.2.4,QUKE,,,,19,,STUMP,U,
2,2,4,2.2.4,QUKE,10.5,210,,20,,5,U,1.9
2,2,4,2.2.4,QUKE,8.3,32,,20,,4,U,
2,2,4,2.2.4,QUKE,9.4,147,,20,,4,U,
2,2,4,2.2.4,QUKE,11,106,,20,,4,U,
2,2,4,2.2.4,QUKE,9.5,207,,21,,4,U,1.7
2,2,4,2.2.4,QUKE,7.8,102,,21,,7,U,
2,2,4,2.2.4,QUKE,,,,21,,STUMP,U,
2,2,4,2.2.4,QUKE,11.5,25,,25,,4,U,
2,2,4,2.2.4,QUKE,11.9,119,,25,,4,U,
2,2,4,2.2.4,QUKE,11.2,26,,26,,4,U,
2,2,4,2.2.4,QUKE,10,190,,26.2,,4,U,
2,2,4,2.2.4,QUKE,5.6,220,,27,,4,U,1.6
2,2,4,2.2.4,QUKE,6.1,223,,27,,4,U,
2,2,4,2.2.4,QUKE,,,,27,,STUMP,U,
2,2,4,2.2.4,QUKE,9,189,,29,,4,U,
2,2,4,2.2.4,QUKE,7.4,260,,31.5,,4,U,
2,2,4,2.2.4,QUKE,10.1,191,,35,,4,U,
2,2,4,2.2.4,QUKE,,,,38,,STUMP,U,
2,2,5,2.2.5,ABCO,4.4,190,33.2,0,80,,SSSC,
2,2,5,2.2.5,ABCO,4.7,221,22.3,0,80,,SSSC,
2,2,5,2.2.5,ABCO,9.7,230,95.5,0,65,,SSSC,
2,2,5,2.2.5,ABCO,11.6,297,49,0,30,,SSSC,
2,2,5,2.2.5,CADE,,,,3.4,,STUMP,KC,
2,2,5,2.2.5,CADE,,,,5.5,,STUMP,KC,
2,2,5,2.2.5,CADE,5.5,328,,19.2,,3,SSKC,
2,2,5,2.2.5,CADE,6.8,328,,29.9,,3,SSKC,
2,2,5,2.2.5,CADE,6.8,157,4.1,0,75,,SSSC,
2,2,5,2.2.5,PSME,6.8,138,3.9,0,95,,SSSC,
2,2,5,2.2.5,PSME,8,3,87.9,0,25,,SSSC,
2,2,5,2.2.5,QUKE,8.5,110,,0,,,CP,
2,2,5,2.2.5,QUKE,9.1,175,28.2,0,50, ,SSSC,
2,2,6,2.2.6,ABCO,7.7,213,,10.5,,3,SSKC,
2,2,6,2.2.6,ABCO,3.9,330,,17.8,,3,SSKC,
2,2,6,2.2.6,ABCO,7.5,21,,18,,4,SSKC,
2,2,6,2.2.6,ABCO,3.3,349,,21.1,,3,SSKC,
2,2,6,2.2.6,ABCO,6.9,1,,22.1,,3,SSKC,
2,2,6,2.2.6,ABCO,10.8,196,,22.1,,3,SSKC,
2,2,6,2.2.6,ABCO,7,38,,23.3,,3,SSKC,
2,2,6,2.2.6,ABCO,8.4,44,,23.3,,3,SSKC,
2,2,6,2.2.6,ABCO,,,,26.1,,STUMP,SSKC,
2,2,6,2.2.6,ABCO,2.5,13,26,0,15,,SSSC,
2,2,6,2.2.6,ABCO,5.1,53,29.3,0,15,,SSSC,
2,2,6,2.2.6,ABCO,6.1,1,34,0,35,,SSSC,
2,2,6,2.2.6,ABCO,7.6,25,28.2,0,20,,SSSC,
2,2,6,2.2.6,ABCO,9.2,42,28.5,0,35,,SSSC,
2,2,6,2.2.6,ABCO,9.3,8,47.8,0,40,,SSSC,
2,2,6,2.2.6,ABCO,10.2,49,18.6,0,20,,SSSC,
2,2,6,2.2.6,ABCO,10.7,45,23.3,0,25,,SSSC,
2,2,6,2.2.6,ABCO,10.9,193,42.9,0,30,,SSSC,
2,2,6,2.2.6,PILA,5,71,,20.5,,4,SSKC,
2,2,6,2.2.6,PILA,2.3,252,60.5,0,40,,SSSC,
2,2,6,2.2.6,PILA,5.2,314,30.8,0,35,,SSSC,
2,2,6,2.2.6,PILA,6.8,190,27.3,0,45,,SSSC,
2,2,6,2.2.6,PIPO,,,,0.5,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,1,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,2,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,2,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,2,,STUMP,KC,
2,2,6,2.2.6,PIPO,,,,3,,STUMP,KC,
2,2,6,2.2.6,PIPO,5.9,255,,9.1,,4,SSKC,
2,2,6,2.2.6,PIPO,11.4,112,139.1,0,40,,SSSC,
2,2,6,2.2.6,QUKE,,,,12,,STUMP,KS,
2,2,6,2.2.6,QUKE,,,,13.5,,STUMP,KS,
2,2,6,2.2.6,QUKE,11.5,140,,0,,,KSKC,
2,2,6,2.2.6,QUKE,5.9,200,,15.4,,4,KC,
2,2,6,2.2.6,QUKE,10.4,30,,19.6,,4,KC,
2,2,6,2.2.6,QUKE,4.9,305,27.4,0,40,,SSSC,
2,2,6,2.2.6,QUKE,10.2,183,22.1,0,10,,SSSC,
2,2,6,2.2.6,QUKE,10.4,30,20.5,0,5,,SSSC,
2,2,6,2.2.6,QUKE,10.6,185,20.9,0,15,,SSSC,
2,3,1,2.3.1,ABCO,,,,17,,STUMP,SSKC,
2,3,1,2.3.1,ABCO,4.5,147,,22,,3,SSKC,
2,3,1,2.3.1,ABCO,,,,27,,STUMP,SSKC,
2,3,1,2.3.1,ABCO,,,,31,,STUMP,SSKC,
